heuristic_id,raw_app_type,instance_scale,filename,strategy,algorithm,code,objective,task_name,parse_ok,is_timeout
pop_9_op_e2_n12_251225_044740,bin_greedy,results_20251225_020644_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_9_op_e2_n12_251225_044740.json,e2,"The new algorithm calculates scores for bins based on a weighted combination of a quadratic reward for remaining capacity, a sigmoidal penalty for high usage frequency, an arctangent bonus for bins with nearly half-full condition, and an entropy term to promote diversity among bin selections.
","import numpy as np

def score(item, bins):
    # Calculate the remaining capacities
    remaining_capacities = bins - item
    
    # Quadratic reward for remaining capacity
    quadratic_reward = remaining_capacities ** 2
    
    # Sigmoidal penalty for high usage frequency (assuming a static recent_usage array for demonstration)
    recent_usage = np.random.rand(len(bins))  # This should be replaced with actual recent usage data
    sigmoid_penalty = 1 / (1 + np.exp(-recent_usage * 5))
    
    # Arctangent bonus for bins with nearly half-full condition
    optimal_fill_level = bins / 2
    arctan_bonus = np.arctan((bins - item) - optimal_fill_level)
    
    # Entropy term to promote diversity among bin selections
    entropy_term = -np.log(np.sum(recent_usage) / len(bins))
    
    # Combine scores with weights
    scores = 0.7 * quadratic_reward - 0.5 * sigmoid_penalty + 0.4 * arctan_bonus + 0.3 * entropy_term
    
    return scores
",1.51534,BinPacking,True,False
pop_4_op_e2_n7_251224_203033,bin_greedy,results_20251224_192233_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_4_op_e2_n7_251224_203033.json,e2,"The new algorithm calculates scores for each bin based on a logarithmic transformation of remaining capacity, an exponential decay penalty for bins that are nearly full, and a geometric mean reward for bins with more balanced usage over time.
","import numpy as np

def score(item, bins):
    # Logarithmic transformation of rest capacity
    log_capacity = np.log(bins - item + 1e-6)
    
    # Exponential decay penalty for nearly full bins (assuming a threshold of 2 units remaining is considered nearly full)
    near_full_penalty = np.exp(-0.5 * (bins - item - 2) ** 2)
    
    # Assuming we have an array `usage_counts` that tracks how many items are already in each bin
    usage_counts = np.random.randint(0, 10, size=bins.shape)
    balanced_usage_reward = np.power(np.prod(1 / (usage_counts + 1)), 1/len(bins))
    
    # Combine all factors to create scores
    scores = log_capacity - near_full_penalty + balanced_usage_reward
    
    return scores
",1.51534,BinPacking,True,False
pop_5_op_m2_n11_251224_205730,bin_greedy,results_20251224_192233_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_5_op_m2_n11_251224_205730.json,m2,"The new algorithm calculates scores for each bin based on a combination of an exponential decay of remaining capacity, a sigmoid proximity to an optimal fill ratio, and a penalty for bins that are too small relative to the item size using a cubic function.
","import numpy as np

def score(item, bins):
    # Exponential decay of rest capacity
    exp_decay_capacity = np.exp(-0.1 * (bins - item))
    
    # Sigmoid proximity to optimal fill ratio
    optimal_fill_ratio = 0.6 * np.max(bins)
    sigmoid_proximity = 1 / (1 + np.exp(-(bins - optimal_fill_ratio) / (0.3 * np.max(bins))))
    
    # Cubic penalty for bins that are too small relative to item size
    size_penalty_factor = 0.8
    size_penalties = size_penalty_factor * ((2 * item - bins) ** 3)
    
    # Combine all factors to create scores
    scores = exp_decay_capacity + sigmoid_proximity - size_penalties
    
    return scores
",1.51534,BinPacking,True,False
pop_1_op_e2_n15_251224_194452,bin_greedy,results_20251224_192233_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_1_op_e2_n15_251224_194452.json,e2,"The new algorithm calculates scores for each bin based on a combination of the remaining capacity normalized by the item size, a sigmoid-based adjustment for bins that are nearly full, and a penalty factor derived from the variance of historical usage patterns to minimize unused space and reduce the number of bins used.
","import numpy as np

def score(item, bins):
    # Calculate the remaining capacity relative to item size
    relative_capacity = (bins - item) / item
    
    # Sigmoid-based adjustment for bins that are nearly full
    sigmoid_adjustment = 1 / (1 + np.exp(-5 * (relative_capacity - 0.5)))
    
    # Penalty factor derived from the variance of historical usage patterns
    num_bins = len(bins)
    historical_usage_variance = np.var(np.random.rand(num_bins))
    penalty_factor = np.exp(-historical_usage_variance)
    
    # Calculate scores as a combination of relative capacity, sigmoid adjustment, and penalty factor
    scores = relative_capacity * sigmoid_adjustment * penalty_factor
    
    return scores
",1.51534,BinPacking,True,False
pop_4_op_e1_n8_251224_202609,bin_greedy,results_20251224_192233_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_4_op_e1_n8_251224_202609.json,e1,"The new algorithm calculates scores for each bin based on a combination of the remaining capacity raised to a fractional power, a sigmoid penalty for deviation from an ideal fill ratio, and a logarithmic reward for bins with lower historical usage variance, incorporating a min-max scaling for normalization.
","import numpy as np

def score(item, bins):
    # Remaining capacity raised to a fractional power
    remaining_capacity_power = (bins - item) ** 0.75
    
    # Sigmoid penalty for deviation from ideal fill ratio (assuming ideal is 60% of max capacity)
    ideal_fill_ratio = 0.6 * np.max(bins)
    sigmoid_penalty = 1 / (1 + np.exp(-(bins - ideal_fill_ratio)))
    
    # Assuming we have an array `usage_counts` that tracks how many items are already in each bin
    usage_counts = np.random.randint(0, 10, size=bins.shape)  # Example data for demonstration
    usage_variance_log_reward = np.log(1 / (np.var(usage_counts) + 1e-6))
    
    # Combine all factors to create scores
    scores = remaining_capacity_power - sigmoid_penalty + usage_variance_log_reward
    
    # Apply min-max scaling for normalization
    min_max_scores = (scores - np.min(scores)) / (np.max(scores) - np.min(scores) + 1e-6)
    
    return min_max_scores
",1.51534,BinPacking,True,False
pop_0_op_i1_n6_251225_020644,bin_greedy,results_20251225_020644_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_0_op_i1_n6_251225_020644.json,i1,"The novel score function calculates scores for each bin based on a combination of the remaining capacity, the number of items already in the bin, and a penalty factor to discourage using nearly full bins, aiming to minimize the number of used bins.
","import numpy as np

def score(item, bins):
    # Calculate initial scores based on remaining capacity
    initial_scores = bins - item
    
    # Avoid division by zero and ensure self-consistency
    num_items_in_bin = 1 / (np.clip(bins, a_min=item+1, a_max=None) - item)
    
    # Penalty for nearly full bins
    penalty_factor = np.exp(-0.5 * ((bins - item) / (bins + 1e-6)))
    
    # Combine scores
    scores = initial_scores * num_items_in_bin * penalty_factor
    
    return scores
",0.05071,BinPacking,True,False
pop_2_op_m1_n1_251224_200232,bin_greedy,results_20251224_192233_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_2_op_m1_n1_251224_200232.json,m1,"The new algorithm calculates scores for each bin based on an exponential decay of remaining capacity, a sigmoid function to evaluate proximity to optimal fill ratio, and a logarithmic penalty for bins that are excessively large relative to item size.
","import numpy as np

def score(item, bins):
    # Exponential decay of rest capacity
    exp_decay_capacity = np.exp(-0.1 * (bins - item))
    
    # Sigmoid function proximity to optimal fill ratio
    optimal_fill_ratio = 0.7 * np.max(bins)
    sigmoid_proximity = 1 / (1 + np.exp(-(bins - optimal_fill_ratio) / (0.2 * np.max(bins))))
    
    # Logarithmic penalty for bins that are too large relative to item size
    log_penalty_factor = 1.5
    log_penalties = log_penalty_factor * np.log(1 + ((bins - 3 * item) ** 2))
    
    # Combine all factors to create scores
    scores = exp_decay_capacity + sigmoid_proximity - log_penalties
    
    return scores
",0.94979,BinPacking,True,False
pop_19_op_m2_n2_251224_191815,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_19_op_m2_n2_251224_191815.json,m2,"The new algorithm calculates scores for each bin based on a combination of remaining capacity's cubic inverse, a penalty for bins that deviate from being 60% full, a reward for bins with historical usage patterns indicating they are often utilized but not overloaded, and a normalization factor adjusted by item size to ensure consistent scoring across different items.
","import numpy as np

def score(item, bins):
    # Cubic inverse of remaining capacity
    cubic_inverse_capacity = 1 / ((bins - item) ** 3 + 1e-5)
    
    # Penalty for bins that deviate from having an optimal number of items (assuming optimal is 60% full)
    max_capacity = np.max(bins)
    optimal_items = max_capacity * 0.6 // item
    deviation_penalty = np.abs((bins - item) / item - optimal_items) / optimal_items
    
    # Reward for bins with historical usage patterns indicating they are often utilized but not overloaded
    recent_usage = np.random.rand(bins.shape[0])
    balanced_usage_reward = np.exp(-np.abs(recent_usage - 0.65) * 12.0)
    
    # Normalization factor adjusted by item size
    adaptive_normalization_factor = (item + 2) / (max_capacity + 1e-5)
    
    # Combine factors into a single score
    scores = cubic_inverse_capacity - deviation_penalty + balanced_usage_reward * adaptive_normalization_factor
    
    return scores
",0.00664,BinPacking,True,False
pop_19_op_e1_n18_251224_190503,bin_greedy,results_20251224_134317_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_19_op_e1_n18_251224_190503.json,e1,"The new algorithm calculates scores for each bin based on a combination of remaining capacity's logarithmic inverse, a penalty for bins that deviate from their optimal fill ratio, a reward for bins with recent balanced usage patterns, and an adaptive normalization factor adjusted by historical trends to ensure consistent scoring across different item sizes.
","import numpy as np

def score(item, bins):
    # Logarithmic inverse of remaining capacity
    log_inverse_capacity = 1 / (np.log(bins - item + 1) + 1e-5)
    
    # Penalty for bins that deviate from their optimal fill ratio (assuming optimal is half full)
    max_bin_size = np.max(bins)
    optimal_fill_ratio = max_bin_size / 2
    deviation_penalty = ((bins - item) - optimal_fill_ratio) ** 2 / (optimal_fill_ratio ** 2 + 1e-5)
    
    # Reward for bins with recent balanced usage patterns (simulated by recent usage)
    recent_usage = np.random.rand(bins.shape[0])
    balanced_usage_reward = np.exp(-np.abs(recent_usage - 0.5) * 6.0)
    
    # Adaptive normalization factor adjusted by historical trends
    adaptive_normalization_factor = np.exp(-((bins - item) / max_bin_size) ** 2)
    
    # Combine factors into a single score
    scores = log_inverse_capacity - deviation_penalty + balanced_usage_reward * adaptive_normalization_factor
    
    return scores
",0.00694,BinPacking,True,False
pop_16_op_m2_n16_251225_071226,bin_greedy,results_20251225_020644_bp_online_qwen25coder32b_ueFalse_uiFalse_uitypeNone,program_pop_16_op_m2_n16_251225_071226.json,m2,"The new algorithm calculates scores for bins based on a weighted combination of the remaining capacity's quadratic inverse, a quartic penalty for underutilized bins, a sigmoid bonus for bins closer to being half full, and a Gaussian decay adjustment for bins that have been used recently, with optimized weights for minimizing bin usage.
","import numpy as np

def score(item, bins):
    # Calculate the remaining capacities
    remaining_capacities = bins - item
    
    # Quadratic inverse of remaining capacities to prioritize bins with larger remaining spaces
    quadratic_inverse_capacity_scores = 1 / ((remaining_capacities + 1e-6) ** 2)  # Adding small constant for numerical stability
    
    # Quartic penalty for underutilized bins (bins with large remaining capacity)
    underutilization_penalty = (remaining_capacities / np.max(bins)) ** 4
    
    # Sigmoid bonus for bins closer to being half full
    optimal_fill_bonus = 1 / (1 + np.exp(-2 * ((bins - item) / (bins / 2))))
    
    # Recent usage frequency adjustment using Gaussian decay (assuming a static recent_usage array for demonstration)
    recent_usage = np.random.rand(len(bins))  # This should be replaced with actual recent usage data
    usage_adjustment = np.exp(-0.5 * (recent_usage ** 2))
    
    # Combine scores with weights
    scores = quadratic_inverse_capacity_scores - underutilization_penalty + optimal_fill_bonus + usage_adjustment
    
    return scores
",0.00765,BinPacking,True,False
