heuristic_id,raw_app_type,objective,prediction,confidence,parse_ok,parse_error
pop_12_op_m2_n16_251224_171641,bin_greedy,0.03944,0.2879,0.85,True,
pop_12_op_m2_n17_251224_171641,bin_greedy,0.01348,0.2789,0.85,True,
pop_12_op_m2_n18_251224_171641,bin_greedy,0.78851,0.278,0.85,True,
pop_12_op_m2_n19_251224_171641,bin_greedy,0.4257,0.2789,0.85,True,
pop_12_op_m2_n1_251224_171641,bin_greedy,0.01046,0.2789,0.85,True,
pop_12_op_m2_n2_251224_171641,bin_greedy,0.77533,0.2876,0.85,True,
pop_12_op_m2_n3_251224_171641,bin_greedy,1.2288,0.2789,0.85,True,
pop_12_op_m2_n4_251224_171641,bin_greedy,0.3284,0.2789,0.85,True,
pop_12_op_m2_n5_251224_171641,bin_greedy,0.01077,0.2,0.8,True,
pop_12_op_m2_n6_251224_171641,bin_greedy,0.88238,0.2876,0.85,True,
pop_12_op_m2_n7_251224_171641,bin_greedy,0.8527,0.2876,0.85,True,
pop_12_op_m2_n8_251224_171641,bin_greedy,0.77392,0.2876,0.85,True,
pop_12_op_m2_n9_251224_171641,bin_greedy,0.01419,0.2879,0.85,True,
pop_13_op_e1_n0_251224_172042,bin_greedy,0.11782,0.2,0.8,True,
pop_13_op_e1_n10_251224_172042,bin_greedy,0.0328,0.2875,0.85,True,
pop_13_op_e1_n11_251224_172042,bin_greedy,1.39994,0.2876,0.9,True,
pop_13_op_e1_n12_251224_172042,bin_greedy,0.87272,0.2876,0.85,True,
pop_13_op_e1_n13_251224_172042,bin_greedy,0.24801,0.2879,0.85,True,
pop_13_op_e1_n14_251224_172042,bin_greedy,0.03984,0.2879,0.85,True,
pop_13_op_e1_n15_251224_172042,bin_greedy,0.03682,0.2879,0.85,True,
pop_13_op_e1_n16_251224_172042,bin_greedy,0.03954,0.2789,0.85,True,
pop_13_op_e1_n17_251224_172042,bin_greedy,0.01851,0.2789,0.85,True,
pop_13_op_e1_n19_251224_172042,bin_greedy,0.85864,0.2789,0.85,True,
pop_13_op_e1_n1_251224_172042,bin_greedy,0.77191,0.2875,0.85,True,
pop_13_op_e1_n2_251224_172042,bin_greedy,0.02888,0.2879,0.85,True,
pop_13_op_e1_n3_251224_172042,bin_greedy,0.8026,0.2876,0.85,True,
pop_13_op_e1_n5_251224_172042,bin_greedy,0.31341,0.2789,0.85,True,
pop_13_op_e1_n6_251224_172042,bin_greedy,0.04799,0.2789,0.85,True,
pop_13_op_e1_n7_251224_172042,bin_greedy,0.71295,0.2879,0.85,True,
pop_13_op_e1_n8_251224_172042,bin_greedy,1.50096,0.2876,0.85,True,
pop_13_op_e1_n9_251224_172042,bin_greedy,0.60509,0.2875,0.8,True,
pop_13_op_e2_n0_251224_172502,bin_greedy,0.48415,0.2879,0.85,True,
pop_13_op_e2_n10_251224_172502,bin_greedy,0.04045,0.2789,0.85,True,
pop_13_op_e2_n11_251224_172502,bin_greedy,1.3436,0.2789,0.85,True,
pop_13_op_e2_n12_251224_172502,bin_greedy,0.03984,0.2789,0.85,True,
pop_13_op_e2_n13_251224_172502,bin_greedy,0.83117,0.2876,0.85,True,
pop_13_op_e2_n14_251224_172502,bin_greedy,0.53104,0.2879,0.85,True,
pop_13_op_e2_n15_251224_172502,bin_greedy,0.02636,0.2789,0.85,True,
pop_13_op_e2_n17_251224_172502,bin_greedy,0.66345,0.2789,0.85,True,
pop_13_op_e2_n18_251224_172502,bin_greedy,0.64695,0.2,0.8,True,
pop_13_op_e2_n19_251224_172502,bin_greedy,1.25324,0.2789,0.85,True,
pop_13_op_e2_n1_251224_172502,bin_greedy,0.57954,0.2876,0.85,True,
pop_13_op_e2_n2_251224_172502,bin_greedy,0.02867,0.25,0.8,True,
pop_13_op_e2_n4_251224_172502,bin_greedy,0.04135,0.2879,0.85,True,
pop_13_op_e2_n5_251224_172502,bin_greedy,0.04125,0.2,0.8,True,
pop_13_op_e2_n6_251224_172502,bin_greedy,0.00694,0.2789,0.85,True,
pop_13_op_e2_n7_251224_172502,bin_greedy,0.01902,0.2789,0.85,True,
pop_13_op_e2_n8_251224_172502,bin_greedy,0.01861,0.2879,0.85,True,
pop_13_op_e2_n9_251224_172502,bin_greedy,1.51444,0.2789,0.85,True,
pop_13_op_m1_n0_251224_172917,bin_greedy,0.04226,0.234,0.75,True,
pop_13_op_m1_n10_251224_172917,bin_greedy,0.38284,0.2789,0.85,True,
pop_13_op_m1_n11_251224_172917,bin_greedy,1.51534,0.2876,0.85,True,
pop_13_op_m1_n12_251224_172917,bin_greedy,0.84636,0.2789,0.85,True,
pop_13_op_m1_n13_251224_172917,bin_greedy,0.78398,0.2875,0.8,True,
pop_13_op_m1_n14_251224_172917,bin_greedy,0.77302,0.2789,0.85,True,
pop_13_op_m1_n15_251224_172917,bin_greedy,0.77251,0.2789,0.85,True,
pop_13_op_m1_n16_251224_172917,bin_greedy,0.41815,0.2879,0.85,True,
pop_13_op_m1_n17_251224_172917,bin_greedy,0.04598,0.2789,0.85,True,
pop_13_op_m1_n18_251224_172917,bin_greedy,0.03049,0.2789,0.85,True,
pop_13_op_m1_n19_251224_172917,bin_greedy,1.31231,0.2876,0.85,True,
pop_13_op_m1_n1_251224_172917,bin_greedy,0.04135,0.6,0.8,True,
pop_13_op_m1_n2_251224_172917,bin_greedy,0.15857,0.2879,0.85,True,
pop_13_op_m1_n3_251224_172917,bin_greedy,0.16692,0.2879,0.85,True,
pop_13_op_m1_n4_251224_172917,bin_greedy,0.13623,0.2879,0.85,True,
pop_13_op_m1_n5_251224_172917,bin_greedy,1.50991,0.2789,0.85,True,
pop_13_op_m1_n6_251224_172917,bin_greedy,0.04538,0.2879,0.85,True,
pop_13_op_m1_n7_251224_172917,bin_greedy,0.01117,0.2879,0.85,True,
pop_13_op_m1_n8_251224_172917,bin_greedy,0.76537,0.2876,0.85,True,
pop_13_op_m1_n9_251224_172917,bin_greedy,0.17799,0.2879,0.85,True,
pop_13_op_m2_n0_251224_173322,bin_greedy,0.86065,0.2789,0.85,True,
pop_13_op_m2_n10_251224_173322,bin_greedy,0.0169,0.2879,0.85,True,
pop_13_op_m2_n11_251224_173322,bin_greedy,0.02334,0.2879,0.85,True,
pop_13_op_m2_n12_251224_173322,bin_greedy,0.01107,0.2879,0.85,True,
pop_13_op_m2_n13_251224_173322,bin_greedy,0.0166,0.2879,0.85,True,
pop_13_op_m2_n14_251224_173322,bin_greedy,0.01781,0.2879,0.85,True,
pop_13_op_m2_n15_251224_173322,bin_greedy,0.00745,0.2789,0.85,True,
pop_13_op_m2_n16_251224_173322,bin_greedy,0.87323,0.2876,0.85,True,
pop_13_op_m2_n17_251224_173322,bin_greedy,0.00926,0.02037,0.85,True,
pop_13_op_m2_n18_251224_173322,bin_greedy,0.87323,0.2876,0.85,True,
pop_13_op_m2_n19_251224_173322,bin_greedy,0.01539,0.278,0.85,True,
pop_13_op_m2_n1_251224_173322,bin_greedy,0.01399,0.2789,0.85,True,
pop_13_op_m2_n2_251224_173322,bin_greedy,0.04226,0.2879,0.85,True,
pop_13_op_m2_n3_251224_173322,bin_greedy,1.27005,0.2789,0.85,True,
pop_13_op_m2_n4_251224_173322,bin_greedy,0.86005,0.2789,0.85,True,
pop_13_op_m2_n5_251224_173322,bin_greedy,0.03984,0.2879,0.85,True,
pop_13_op_m2_n6_251224_173322,bin_greedy,0.04236,0.2879,0.85,True,
pop_13_op_m2_n7_251224_173322,bin_greedy,0.86226,0.2876,0.85,True,
pop_13_op_m2_n8_251224_173322,bin_greedy,0.04226,0.2789,0.85,True,
pop_13_op_m2_n9_251224_173322,bin_greedy,0.62974,0.2876,0.85,True,
pop_14_op_e1_n0_251224_173716,bin_greedy,1.21743,0.278,0.85,True,
pop_14_op_e1_n10_251224_173716,bin_greedy,0.15806,0.2,0.8,True,
pop_14_op_e1_n11_251224_173716,bin_greedy,0.04568,0.2789,0.85,True,
pop_14_op_e1_n12_251224_173716,bin_greedy,0.03139,0.2875,0.85,True,
pop_14_op_e1_n13_251224_173716,bin_greedy,0.03984,0.2789,0.85,True,
pop_14_op_e1_n14_251224_173716,bin_greedy,0.87997,0.2876,0.85,True,
pop_14_op_e1_n15_251224_173716,bin_greedy,0.04165,0.2879,0.85,True,
pop_14_op_e1_n16_251224_173716,bin_greedy,1.24409,0.2789,0.85,True,
pop_14_op_e1_n17_251224_173716,bin_greedy,0.0171,0.2879,0.85,True,
pop_14_op_e1_n18_251224_173716,bin_greedy,0.61918,0.2875,0.85,True,
pop_14_op_e1_n19_251224_173716,bin_greedy,0.05353,0.2879,0.85,True,
pop_14_op_e1_n1_251224_173716,bin_greedy,0.74595,0.2879,0.85,True,
pop_14_op_e1_n4_251224_173716,bin_greedy,0.15555,0.2879,0.85,True,
pop_14_op_e1_n6_251224_173716,bin_greedy,0.05202,0.2879,0.85,True,
pop_14_op_e1_n7_251224_173716,bin_greedy,0.01952,0.2789,0.85,True,
pop_14_op_e1_n8_251224_173716,bin_greedy,0.85009,0.2876,0.85,True,
pop_14_op_e1_n9_251224_173716,bin_greedy,0.04326,0.2789,0.85,True,
pop_14_op_e2_n0_251224_174130,bin_greedy,0.64765,0.2875,0.85,True,
pop_14_op_e2_n11_251224_174130,bin_greedy,0.04367,0.2879,0.85,True,
pop_14_op_e2_n12_251224_174130,bin_greedy,0.02566,0.2789,0.85,True,
pop_14_op_e2_n13_251224_174130,bin_greedy,1.25053,0.2789,0.85,True,
pop_14_op_e2_n14_251224_174130,bin_greedy,0.02636,0.2789,0.85,True,
pop_14_op_e2_n15_251224_174130,bin_greedy,0.00755,0.2789,0.85,True,
pop_14_op_e2_n16_251224_174130,bin_greedy,0.01881,0.2879,0.85,True,
pop_14_op_e2_n17_251224_174130,bin_greedy,0.04145,0.2,0.8,True,
pop_14_op_e2_n18_251224_174130,bin_greedy,0.16551,0.2879,0.85,True,
pop_14_op_e2_n1_251224_174130,bin_greedy,0.52712,0.2879,0.85,True,
pop_14_op_e2_n2_251224_174130,bin_greedy,0.08562,0.2879,0.85,True,
pop_14_op_e2_n3_251224_174130,bin_greedy,0.03994,0.2879,0.85,True,
pop_14_op_e2_n4_251224_174130,bin_greedy,0.02425,0.2879,0.85,True,
pop_14_op_e2_n5_251224_174130,bin_greedy,0.02214,0.2875,0.8,True,
pop_14_op_e2_n6_251224_174130,bin_greedy,0.01861,0.2879,0.85,True,
pop_14_op_e2_n7_251224_174130,bin_greedy,0.01157,0.2789,0.85,True,
pop_14_op_e2_n8_251224_174130,bin_greedy,0.01871,0.2789,0.85,True,
pop_14_op_e2_n9_251224_174130,bin_greedy,0.62632,0.278,0.85,True,
pop_14_op_m1_n0_251224_174534,bin_greedy,1.40175,0.2876,0.85,True,
pop_14_op_m1_n10_251224_174534,bin_greedy,0.02767,0.2879,0.85,True,
pop_14_op_m1_n11_251224_174534,bin_greedy,0.60056,0.278,0.8,True,
pop_14_op_m1_n12_251224_174534,bin_greedy,1.51534,0.2789,0.85,True,
pop_14_op_m1_n13_251224_174534,bin_greedy,0.43707,0.2879,0.85,True,
pop_14_op_m1_n14_251224_174534,bin_greedy,1.19338,0.2876,0.85,True,
pop_14_op_m1_n15_251224_174534,bin_greedy,1.34299,0.2876,0.85,True,
pop_14_op_m1_n16_251224_174534,bin_greedy,1.29822,0.2876,0.85,True,
pop_14_op_m1_n18_251224_174534,bin_greedy,0.02757,0.2789,0.85,True,
pop_14_op_m1_n19_251224_174534,bin_greedy,0.07526,0.2789,0.85,True,
pop_14_op_m1_n1_251224_174534,bin_greedy,0.22618,0.2879,0.85,True,
pop_14_op_m1_n2_251224_174534,bin_greedy,0.75712,0.2876,0.85,True,
pop_14_op_m1_n3_251224_174534,bin_greedy,1.30033,0.2876,0.85,True,
pop_14_op_m1_n4_251224_174534,bin_greedy,0.14468,0.2879,0.85,True,
pop_14_op_m1_n5_251224_174534,bin_greedy,0.04226,0.2789,0.85,True,
pop_14_op_m1_n6_251224_174534,bin_greedy,1.42821,0.28767,0.85,True,
pop_14_op_m1_n7_251224_174534,bin_greedy,0.37358,0.2875,0.85,True,
pop_14_op_m1_n8_251224_174534,bin_greedy,0.0322,0.2879,0.85,True,
pop_14_op_m1_n9_251224_174534,bin_greedy,0.75682,0.2876,0.85,True,
pop_14_op_m2_n0_251224_174931,bin_greedy,0.41614,0.2879,0.85,True,
pop_14_op_m2_n10_251224_174931,bin_greedy,0.00563,0.2,0.7,True,
pop_14_op_m2_n11_251224_174931,bin_greedy,0.05343,0.2789,0.85,True,
pop_14_op_m2_n12_251224_174931,bin_greedy,0.00714,0.2879,0.85,True,
pop_14_op_m2_n13_251224_174931,bin_greedy,0.01409,0.2,0.8,True,
pop_14_op_m2_n14_251224_174931,bin_greedy,0.30707,0.2879,0.85,True,
pop_14_op_m2_n15_251224_174931,bin_greedy,0.01147,0.2789,0.85,True,
pop_14_op_m2_n16_251224_174931,bin_greedy,0.41594,0.2879,0.85,True,
pop_14_op_m2_n17_251224_174931,bin_greedy,0.00785,0.2879,0.85,True,
pop_14_op_m2_n18_251224_174931,bin_greedy,0.00765,0.2789,0.85,True,
pop_14_op_m2_n19_251224_174931,bin_greedy,0.8855,0.2876,0.85,True,
pop_14_op_m2_n1_251224_174931,bin_greedy,0.01479,0.2879,0.85,True,
pop_14_op_m2_n2_251224_174931,bin_greedy,0.01077,0.2879,0.85,True,
pop_14_op_m2_n3_251224_174931,bin_greedy,1.32066,0.2876,0.85,True,
pop_14_op_m2_n5_251224_174931,bin_greedy,0.03159,0.2789,0.85,True,
pop_14_op_m2_n6_251224_174931,bin_greedy,0.00694,0.2789,0.85,True,
pop_14_op_m2_n7_251224_174931,bin_greedy,0.74303,0.2875,0.85,True,
pop_14_op_m2_n8_251224_174931,bin_greedy,0.85934,0.2876,0.85,True,
pop_14_op_m2_n9_251224_174931,bin_greedy,0.50538,0.2879,0.85,True,
pop_15_op_e1_n0_251224_175346,bin_greedy,0.17799,0.2789,0.85,True,
pop_15_op_e1_n10_251224_175346,bin_greedy,0.79897,0.28762,0.85,True,
pop_15_op_e1_n11_251224_175346,bin_greedy,0.04779,0.2,0.7,True,
pop_15_op_e1_n13_251224_175346,bin_greedy,0.04025,0.2789,0.85,True,
pop_15_op_e1_n14_251224_175346,bin_greedy,0.05353,0.2875,0.8,True,
pop_15_op_e1_n15_251224_175346,bin_greedy,1.40074,0.278,0.85,True,
pop_15_op_e1_n16_251224_175346,bin_greedy,0.62572,0.2876,0.85,True,
pop_15_op_e1_n17_251224_175346,bin_greedy,0.07164,0.2789,0.85,True,
pop_15_op_e1_n18_251224_175346,bin_greedy,0.03984,0.2875,0.85,True,
pop_15_op_e1_n19_251224_175346,bin_greedy,0.03914,0.026,0.85,True,
pop_15_op_e1_n2_251224_175346,bin_greedy,0.04025,0.2789,0.85,True,
pop_15_op_e1_n3_251224_175346,bin_greedy,0.85974,0.2876,0.95,True,
pop_15_op_e1_n4_251224_175346,bin_greedy,0.04598,0.2,0.7,True,
pop_15_op_e1_n5_251224_175346,bin_greedy,0.04427,0.2789,0.85,True,
pop_15_op_e1_n6_251224_175346,bin_greedy,0.04065,0.2789,0.85,True,
pop_15_op_e1_n7_251224_175346,bin_greedy,1.25053,0.2876,0.85,True,
pop_15_op_e1_n8_251224_175346,bin_greedy,0.7707,0.2876,0.85,True,
pop_15_op_e1_n9_251224_175346,bin_greedy,0.01851,0.2879,0.85,True,
pop_15_op_e2_n0_251224_175832,bin_greedy,0.20877,0.2,0.8,True,
pop_15_op_e2_n10_251224_175832,bin_greedy,0.79887,0.278,0.85,True,
pop_15_op_e2_n12_251224_175832,bin_greedy,0.05161,0.2789,0.85,True,
pop_15_op_e2_n13_251224_175832,bin_greedy,0.14629,0.2,0.8,True,
pop_15_op_e2_n14_251224_175832,bin_greedy,1.00141,0.278,0.85,True,
pop_15_op_e2_n15_251224_175832,bin_greedy,0.02586,0.2879,0.85,True,
pop_15_op_e2_n16_251224_175832,bin_greedy,1.3447,0.2876,0.95,True,
pop_15_op_e2_n17_251224_175832,bin_greedy,0.00694,0.2879,0.85,True,
pop_15_op_e2_n18_251224_175832,bin_greedy,0.82352,0.2876,0.85,True,
pop_15_op_e2_n19_251224_175832,bin_greedy,0.03984,0.2789,0.85,True,
pop_15_op_e2_n1_251224_175832,bin_greedy,1.30486,0.2876,0.85,True,
pop_15_op_e2_n2_251224_175832,bin_greedy,0.00765,0.2879,0.85,True,
pop_15_op_e2_n3_251224_175832,bin_greedy,0.06137,0.2789,0.85,True,
pop_15_op_e2_n4_251224_175832,bin_greedy,0.58004,0.2,0.8,True,
pop_15_op_e2_n5_251224_175832,bin_greedy,0.03984,0.2876,0.75,True,
pop_15_op_e2_n6_251224_175832,bin_greedy,1.30637,0.2876,0.85,True,
pop_15_op_e2_n7_251224_175832,bin_greedy,1.25053,0.2789,0.85,True,
pop_15_op_e2_n8_251224_175832,bin_greedy,0.04014,0.25,0.7,True,
pop_15_op_m1_n10_251224_180306,bin_greedy,1.34138,0.2876,0.85,True,
pop_15_op_m1_n11_251224_180306,bin_greedy,0.80974,0.2876,0.85,True,
pop_15_op_m1_n12_251224_180306,bin_greedy,0.03984,0.2879,0.85,True,
pop_15_op_m1_n13_251224_180306,bin_greedy,0.75692,0.28762,0.85,True,
pop_15_op_m1_n14_251224_180306,bin_greedy,1.30697,0.2876,0.85,True,
pop_15_op_m1_n15_251224_180306,bin_greedy,0.82644,0.278,0.85,True,
pop_15_op_m1_n16_251224_180306,bin_greedy,0.02737,0.2789,0.85,True,
pop_15_op_m1_n17_251224_180306,bin_greedy,0.12184,0.2879,0.85,True,
pop_15_op_m1_n18_251224_180306,bin_greedy,0.01469,0.2879,0.85,True,
pop_15_op_m1_n19_251224_180306,bin_greedy,0.17356,0.2,0.7,True,
pop_15_op_m1_n1_251224_180306,bin_greedy,1.46816,0.2876,0.85,True,
pop_15_op_m1_n2_251224_180306,bin_greedy,0.66345,0.2,0.8,True,
pop_15_op_m1_n3_251224_180306,bin_greedy,0.86085,0.2789,0.85,True,
pop_15_op_m1_n4_251224_180306,bin_greedy,0.69756,0.02,0.7,True,
pop_15_op_m1_n5_251224_180306,bin_greedy,0.01318,0.2879,0.85,True,
pop_15_op_m1_n6_251224_180306,bin_greedy,0.8532,0.2789,0.85,True,
pop_15_op_m1_n7_251224_180306,bin_greedy,0.01167,0.2879,0.85,True,
pop_15_op_m1_n8_251224_180306,bin_greedy,0.00825,0.2789,0.85,True,
pop_15_op_m1_n9_251224_180306,bin_greedy,0.00674,0.2879,0.85,True,
pop_15_op_m2_n0_251224_181033,bin_greedy,0.00694,0.2789,0.85,True,
pop_15_op_m2_n10_251224_181033,bin_greedy,0.00986,0.2879,0.85,True,
pop_15_op_m2_n11_251224_181033,bin_greedy,0.00694,0.2789,0.85,True,
pop_15_op_m2_n12_251224_181033,bin_greedy,0.01781,0.2879,0.85,True,
pop_15_op_m2_n13_251224_181033,bin_greedy,0.78559,0.278,0.9,True,
pop_15_op_m2_n14_251224_181033,bin_greedy,0.76829,0.278,0.85,True,
pop_15_op_m2_n15_251224_181033,bin_greedy,0.01107,0.2879,0.85,True,
pop_15_op_m2_n16_251224_181033,bin_greedy,0.02294,0.2879,0.85,True,
pop_15_op_m2_n17_251224_181033,bin_greedy,0.03723,0.2789,0.85,True,
pop_15_op_m2_n18_251224_181033,bin_greedy,0.03984,0.2789,0.85,True,
pop_15_op_m2_n19_251224_181033,bin_greedy,0.01077,0.278,0.85,True,
pop_15_op_m2_n2_251224_181033,bin_greedy,0.89597,0.2876,0.85,True,
pop_15_op_m2_n4_251224_181033,bin_greedy,1.39742,0.2876,0.85,True,
pop_15_op_m2_n5_251224_181033,bin_greedy,1.345,0.2876,0.85,True,
pop_15_op_m2_n6_251224_181033,bin_greedy,0.00765,0.2879,0.85,True,
pop_15_op_m2_n7_251224_181033,bin_greedy,0.2124,0.2879,0.85,True,
pop_15_op_m2_n8_251224_181033,bin_greedy,0.17929,0.2879,0.85,True,
pop_15_op_m2_n9_251224_181033,bin_greedy,0.0325,0.2789,0.85,True,
pop_16_op_e1_n0_251224_181432,bin_greedy,0.85854,0.2789,0.85,True,
pop_16_op_e1_n10_251224_181432,bin_greedy,0.04689,0.2879,0.85,True,
pop_16_op_e1_n11_251224_181432,bin_greedy,1.23966,0.2876,0.85,True,
pop_16_op_e1_n12_251224_181432,bin_greedy,0.04135,0.2879,0.85,True,
pop_16_op_e1_n13_251224_181432,bin_greedy,0.17446,0.234,0.85,True,
pop_16_op_e1_n14_251224_181432,bin_greedy,0.04045,0.2,0.7,True,
pop_16_op_e1_n15_251224_181432,bin_greedy,0.17296,0.2879,0.85,True,
pop_16_op_e1_n16_251224_181432,bin_greedy,0.33806,0.2875,0.8,True,
pop_16_op_e1_n17_251224_181432,bin_greedy,0.02304,0.2789,0.85,True,
pop_16_op_e1_n18_251224_181432,bin_greedy,0.04417,0.2879,0.85,True,
pop_16_op_e1_n19_251224_181432,bin_greedy,0.85824,0.2789,0.85,True,
pop_16_op_e1_n1_251224_181432,bin_greedy,0.02032,0.2879,0.85,True,
pop_16_op_e1_n2_251224_181432,bin_greedy,0.02747,0.2789,0.85,True,
pop_16_op_e1_n3_251224_181432,bin_greedy,0.04668,0.2789,0.85,True,
pop_16_op_e1_n4_251224_181432,bin_greedy,0.01067,0.2879,0.85,True,
pop_16_op_e1_n5_251224_181432,bin_greedy,0.0485,0.2879,0.85,True,
pop_16_op_e1_n6_251224_181432,bin_greedy,1.35778,0.2876,0.85,True,
pop_16_op_e1_n7_251224_181432,bin_greedy,0.05956,0.2879,0.85,True,
pop_16_op_e1_n8_251224_181432,bin_greedy,0.33766,0.28765,0.95,True,
pop_16_op_e2_n0_251224_181906,bin_greedy,0.75108,0.28765,0.85,True,
pop_16_op_e2_n10_251224_181906,bin_greedy,0.52712,0.2789,0.85,True,
pop_16_op_e2_n11_251224_181906,bin_greedy,0.04196,0.2789,0.85,True,
pop_16_op_e2_n12_251224_181906,bin_greedy,0.01016,0.2879,0.85,True,
pop_16_op_e2_n13_251224_181906,bin_greedy,0.09619,0.2879,0.85,True,
pop_16_op_e2_n14_251224_181906,bin_greedy,0.62481,0.15,0.8,True,
pop_16_op_e2_n15_251224_181906,bin_greedy,0.0488,0.2789,0.85,True,
pop_16_op_e2_n16_251224_181906,bin_greedy,0.02123,0.2,0.8,True,
pop_16_op_e2_n17_251224_181906,bin_greedy,0.06278,0.2879,0.85,True,
pop_16_op_e2_n18_251224_181906,bin_greedy,0.64182,0.2876,0.85,True,
pop_16_op_e2_n19_251224_181906,bin_greedy,0.76054,0.2876,0.85,True,
pop_16_op_e2_n1_251224_181906,bin_greedy,0.16813,0.2879,0.85,True,
pop_16_op_e2_n2_251224_181906,bin_greedy,1.40266,0.2,0.8,True,
pop_16_op_e2_n3_251224_181906,bin_greedy,0.5902,0.2876,0.85,True,
pop_16_op_e2_n4_251224_181906,bin_greedy,0.90351,0.2876,0.85,True,
pop_16_op_e2_n5_251224_181906,bin_greedy,0.60107,0.2789,0.85,True,
pop_16_op_e2_n6_251224_181906,bin_greedy,0.02032,0.2875,0.85,True,
pop_16_op_e2_n7_251224_181906,bin_greedy,0.04135,0.2879,0.85,True,
pop_16_op_e2_n8_251224_181906,bin_greedy,0.03984,0.2879,0.85,True,
pop_16_op_e2_n9_251224_181906,bin_greedy,0.02928,0.2879,0.85,True,
pop_16_op_m1_n0_251224_182326,bin_greedy,1.30476,0.278,0.9,True,
pop_16_op_m1_n10_251224_182326,bin_greedy,1.51222,0.278,0.85,True,
pop_16_op_m1_n11_251224_182326,bin_greedy,0.52923,0.2789,0.85,True,
pop_16_op_m1_n12_251224_182326,bin_greedy,0.09126,0.2876,0.95,True,
pop_16_op_m1_n13_251224_182326,bin_greedy,0.77392,0.2876,0.85,True,
pop_16_op_m1_n14_251224_182326,bin_greedy,0.01026,0.2789,0.85,True,
pop_16_op_m1_n15_251224_182326,bin_greedy,0.82473,0.2,0.8,True,
pop_16_op_m1_n16_251224_182326,bin_greedy,0.37126,0.2879,0.85,True,
pop_16_op_m1_n17_251224_182326,bin_greedy,0.36976,0.2879,0.85,True,
pop_16_op_m1_n18_251224_182326,bin_greedy,0.01067,0.2,0.7,True,
pop_16_op_m1_n19_251224_182326,bin_greedy,1.51534,0.2876,0.85,True,
pop_16_op_m1_n1_251224_182326,bin_greedy,0.10715,0.2879,0.85,True,
pop_16_op_m1_n2_251224_182326,bin_greedy,0.03964,0.2879,0.85,True,
pop_16_op_m1_n3_251224_182326,bin_greedy,0.02153,0.2789,0.85,True,
pop_16_op_m1_n4_251224_182326,bin_greedy,0.09448,0.2879,0.85,True,
pop_16_op_m1_n5_251224_182326,bin_greedy,0.01791,0.2879,0.85,True,
pop_16_op_m1_n6_251224_182326,bin_greedy,0.27065,0.2879,0.85,True,
pop_16_op_m1_n7_251224_182326,bin_greedy,0.04608,0.2879,0.85,True,
pop_16_op_m1_n8_251224_182326,bin_greedy,1.07898,0.2876,0.95,True,
pop_16_op_m1_n9_251224_182326,bin_greedy,0.87323,0.2876,0.85,True,
pop_16_op_m2_n0_251224_182728,bin_greedy,0.92545,0.2879,0.85,True,
pop_16_op_m2_n10_251224_182728,bin_greedy,0.76728,0.278,0.85,True,
pop_16_op_m2_n12_251224_182728,bin_greedy,0.37921,0.2879,0.85,True,
pop_16_op_m2_n13_251224_182728,bin_greedy,0.87323,0.2876,0.85,True,
pop_16_op_m2_n14_251224_182728,bin_greedy,0.00584,0.2789,0.85,True,
pop_16_op_m2_n15_251224_182728,bin_greedy,0.01107,0.2879,0.85,True,
pop_16_op_m2_n16_251224_182728,bin_greedy,0.03401,0.2,0.8,True,
pop_16_op_m2_n17_251224_182728,bin_greedy,0.01278,0.2789,0.85,True,
pop_16_op_m2_n18_251224_182728,bin_greedy,0.03984,0.2879,0.85,True,
pop_16_op_m2_n19_251224_182728,bin_greedy,0.0333,0.2789,0.85,True,
pop_16_op_m2_n1_251224_182728,bin_greedy,0.86015,0.2876,0.95,True,
pop_16_op_m2_n2_251224_182728,bin_greedy,0.84455,0.2,0.8,True,
pop_16_op_m2_n3_251224_182728,bin_greedy,0.03632,0.2879,0.85,True,
pop_16_op_m2_n4_251224_182728,bin_greedy,0.03984,0.2879,0.85,True,
pop_16_op_m2_n5_251224_182728,bin_greedy,0.14881,0.2879,0.85,True,
pop_16_op_m2_n6_251224_182728,bin_greedy,0.00694,0.2879,0.85,True,
pop_16_op_m2_n7_251224_182728,bin_greedy,0.01217,0.2879,0.85,True,
pop_16_op_m2_n8_251224_182728,bin_greedy,0.5244,0.2789,0.85,True,
pop_16_op_m2_n9_251224_182728,bin_greedy,0.63739,0.2789,0.85,True,
pop_17_op_e1_n0_251224_183126,bin_greedy,0.04799,0.02879,0.85,True,
pop_17_op_e1_n10_251224_183126,bin_greedy,0.04699,0.2879,0.85,True,
pop_17_op_e1_n11_251224_183126,bin_greedy,0.03984,0.2879,0.85,True,
pop_17_op_e1_n12_251224_183126,bin_greedy,0.01127,0.2875,0.85,True,
pop_17_op_e1_n13_251224_183126,bin_greedy,0.35205,0.2789,0.85,True,
pop_17_op_e1_n14_251224_183126,bin_greedy,1.03018,0.2789,0.85,True,
pop_17_op_e1_n15_251224_183126,bin_greedy,0.02827,0.2,0.7,True,
pop_17_op_e1_n16_251224_183126,bin_greedy,0.03974,0.2879,0.85,True,
pop_17_op_e1_n17_251224_183126,bin_greedy,0.71546,0.2876,0.85,True,
pop_17_op_e1_n18_251224_183126,bin_greedy,0.17799,0.2789,0.85,True,
pop_17_op_e1_n19_251224_183126,bin_greedy,0.79082,0.2789,0.85,True,
pop_17_op_e1_n1_251224_183126,bin_greedy,0.79233,0.2876,0.85,True,
